word,df,raw_tf,tfidf,tf,idf
audience,36,55,0.0048713110339595172,5.007333185232471,0.0009728354103389589
offerings,37,49,0.0048630026522743456,4.891820298110627,0.00099410901380669859
illegal,37,49,0.0048630026522743456,4.891820298110627,0.00099410901380669859
viewed,39,40,0.004856873572932646,4.688879454113936,0.0010358282016978099
determine,39,40,0.004856873572932646,4.688879454113936,0.0010358282016978099
sell-off,38,44,0.0048564585698259522,4.7841896339182615,0.0010151057841426955
awarded,38,44,0.0048564585698259522,4.7841896339182615,0.0010151057841426955
jury,33,77,0.0048485869794681787,5.343805421853684,0.00090732850407309153
exercise,35,60,0.0048461606979216705,5.0943445622221,0.00095128247387487761
restaurant,37,48,0.0048425048330078364,4.871201010907891,0.00099410901380669859
hear,37,48,0.0048425048330078364,4.871201010907891,0.00099410901380669859
-rrb-,617,1438,0.0048352449964839204,8.271008538280991,0.00058460162072192169
brief,38,43,0.0048331217769014062,4.761200115693562,0.0010151057841426955
revenues,38,43,0.0048331217769014062,4.761200115693562,0.0010151057841426955
steady,38,43,0.0048331217769014062,4.761200115693562,0.0010151057841426955
disappointing,38,43,0.0048331217769014062,4.761200115693562,0.0010151057841426955
fellow,38,43,0.0048331217769014062,4.761200115693562,0.0010151057841426955
fifth,35,59,0.0048301723808309559,5.07753744390572,0.00095128247387487761
-lrb-,617,1424,0.0048295255779153921,8.261225091971921,0.00058460162072192169
republicans,34,66,0.0048235125853723351,5.189654742026425,0.00092944768489336513
invested,37,47,0.0048215754491529109,4.850147601710058,0.00099410901380669859
club,36,52,0.0048167452146543558,4.951243718581427,0.0009728354103389589
golden,35,58,0.004813910745975431,5.060443010546419,0.00095128247387487761
families,35,58,0.004813910745975431,5.060443010546419,0.00095128247387487761
hospital,35,58,0.004813910745975431,5.060443010546419,0.00095128247387487761
1.25,38,42,0.0048092358328765631,4.737669618283368,0.0010151057841426955
cautious,38,42,0.0048092358328765631,4.737669618283368,0.0010151057841426955
variety,38,42,0.0048092358328765631,4.737669618283368,0.0010151057841426955
eliminate,38,42,0.0048092358328765631,4.737669618283368,0.0010151057841426955
import,37,46,0.004800195936689974,4.828641396489095,0.00099410901380669859
types,37,46,0.004800195936689974,4.828641396489095,0.00099410901380669859
98,37,46,0.004800195936689974,4.828641396489095,0.00099410901380669859
1994,33,73,0.0048001846505965331,5.290459441148391,0.00090732850407309153
warrants,34,64,0.0047949119384641916,5.1588830833596715,0.00092944768489336513
cancer,30,111,0.0047916599445312997,5.709530201312334,0.00083923891731581312
insist,38,41,0.0047847742688849823,4.713572066704308,0.0010151057841426955
establish,38,41,0.0047847742688849823,4.713572066704308,0.0010151057841426955
blame,38,41,0.0047847742688849823,4.713572066704308,0.0010151057841426955
walter,38,41,0.0047847742688849823,4.713572066704308,0.0010151057841426955
becomes,38,41,0.0047847742688849823,4.713572066704308,0.0010151057841426955
surprising,38,41,0.0047847742688849823,4.713572066704308,0.0010151057841426955
claimed,38,41,0.0047847742688849823,4.713572066704308,0.0010151057841426955
compromise,35,56,0.0047805289884538318,5.02535169073515,0.00095128247387487761
sterling,34,63,0.0047802746645392805,5.143134726391533,0.00092944768489336513
trucks,34,63,0.0047802746645392805,5.143134726391533,0.00092944768489336513
rich,36,50,0.0047785899160800969,4.912023005428146,0.0009728354103389589
personnel,36,50,0.0047785899160800969,4.912023005428146,0.0009728354103389589
lawsuit,37,45,0.0047783465074072232,4.80666248977032,0.00099410901380669859
friendly,37,45,0.0047783465074072232,4.80666248977032,0.00099410901380669859
1981,37,45,0.0047783465074072232,4.80666248977032,0.00099410901380669859
approve,37,45,0.0047783465074072232,4.80666248977032,0.00099410901380669859
poland,31,93,0.0047703550574023984,5.532599493153256,0.00086222670976018477
six-month,35,55,0.0047633882999637157,5.007333185232471,0.00095128247387487761
advertisers,32,80,0.00476267577651787,5.382026634673881,0.00088492237214772898
reputation,38,40,0.0047597086550189007,4.688879454113936,0.0010151057841426955
causing,38,40,0.0047597086550189007,4.688879454113936,0.0010151057841426955
message,38,40,0.0047597086550189007,4.688879454113936,0.0010151057841426955
63,38,40,0.0047597086550189007,4.688879454113936,0.0010151057841426955
stock-market,36,49,0.0047589360070169002,4.891820298110627,0.0009728354103389589
specialist,36,49,0.0047589360070169002,4.891820298110627,0.0009728354103389589
advice,37,44,0.0047560060388387136,4.7841896339182615,0.00099410901380669859
career,37,44,0.0047560060388387136,4.7841896339182615,0.00099410901380669859
mae,33,68,0.0047358081181354122,5.219507705176107,0.00090732850407309153
doubled,38,39,0.0047340084016922346,4.663561646129646,0.0010151057841426955
g.,38,39,0.0047340084016922346,4.663561646129646,0.0010151057841426955
merely,37,43,0.0047331519515484664,4.761200115693562,0.00099410901380669859
votes,35,53,0.0047281515874041625,4.970291913552122,0.00095128247387487761
counsel,36,47,0.0047183953323141218,4.850147601710058,0.0009728354103389589
deliver,36,47,0.0047183953323141218,4.850147601710058,0.0009728354103389589
benchmark,33,66,0.004708721673738662,5.189654742026425,0.00090732850407309153
sensitive,38,38,0.0047076405351983647,4.637586159726386,0.0010151057841426955
cooperation,36,46,0.0046974733343331521,4.828641396489095,0.0009728354103389589
two-year,36,46,0.0046974733343331521,4.828641396489095,0.0009728354103389589
citizens,36,46,0.0046974733343331521,4.828641396489095,0.0009728354103389589
philadelphia,36,46,0.0046974733343331521,4.828641396489095,0.0009728354103389589
amendment,33,65,0.004694869061089256,5.174387269895637,0.00090732850407309153
square,35,51,0.0046915592886175306,4.931825632724326,0.00095128247387487761
transfer,37,41,0.0046858044787382218,4.713572066704308,0.00099410901380669859
billions,37,41,0.0046858044787382218,4.713572066704308,0.00099410901380669859
users,36,45,0.004676091475596591,4.80666248977032,0.0009728354103389589
agent,36,45,0.004676091475596591,4.80666248977032,0.0009728354103389589
obligation,35,50,0.0046727213963339981,4.912023005428146,0.00095128247387487761
scientists,32,72,0.0046694398990712385,5.276666119016055,0.00088492237214772898
one-third,37,40,0.0046612573299876963,4.688879454113936,0.00099410901380669859
2.3,37,40,0.0046612573299876963,4.688879454113936,0.00099410901380669859
formal,37,40,0.0046612573299876963,4.688879454113936,0.00099410901380669859
39,37,40,0.0046612573299876963,4.688879454113936,0.00099410901380669859
expanded,36,44,0.0046542290856522658,4.7841896339182615,0.0009728354103389589
inside,36,44,0.0046542290856522658,4.7841896339182615,0.0009728354103389589
training,34,55,0.0046540542365040398,5.007333185232471,0.00092944768489336513
defendants,33,61,0.0046372415376866316,5.110873864173311,0.00090732850407309153
recorded,37,39,0.0046360886688606865,4.663561646129646,0.00099410901380669859
nervous,37,39,0.0046360886688606865,4.663561646129646,0.00099410901380669859
effectively,37,39,0.0046360886688606865,4.663561646129646,0.00099410901380669859
delayed,37,39,0.0046360886688606865,4.663561646129646,0.00099410901380669859
noting,37,39,0.0046360886688606865,4.663561646129646,0.00099410901380669859
66,37,39,0.0046360886688606865,4.663561646129646,0.00099410901380669859
identified,37,39,0.0046360886688606865,4.663561646129646,0.00099410901380669859
title,35,48,0.0046338881483982634,4.871201010907891,0.00095128247387487761
exposure,36,43,0.0046318640682566446,4.761200115693562,0.0009728354103389589
sudden,36,43,0.0046318640682566446,4.761200115693562,0.0009728354103389589
affiliate,36,43,0.0046318640682566446,4.761200115693562,0.0009728354103389589
friends,36,43,0.0046318640682566446,4.761200115693562,0.0009728354103389589
magazines,31,79,0.0046296813550615297,5.3694478524670215,0.00086222670976018477
pentagon,31,78,0.0046186974267799063,5.356708826689592,0.00086222670976018477
resume,35,47,0.0046138604092130489,4.850147601710058,0.00095128247387487761
800,37,38,0.0046102662036891914,4.637586159726386,0.00099410901380669859
6.5,37,38,0.0046102662036891914,4.637586159726386,0.00099410901380669859
broke,37,38,0.0046102662036891914,4.637586159726386,0.00099410901380669859
sluggish,37,38,0.0046102662036891914,4.637586159726386,0.00099410901380669859
crucial,37,38,0.0046102662036891914,4.637586159726386,0.00099410901380669859
explain,37,38,0.0046102662036891914,4.637586159726386,0.00099410901380669859
54,37,38,0.0046102662036891914,4.637586159726386,0.00099410901380669859
dead,37,38,0.0046102662036891914,4.637586159726386,0.00099410901380669859
reading,36,42,0.0046089727671531191,4.737669618283368,0.0009728354103389589
site,36,42,0.0046089727671531191,4.737669618283368,0.0009728354103389589
frequently,36,42,0.0046089727671531191,4.737669618283368,0.0009728354103389589
shopping,34,52,0.0046019220115783238,4.951243718581427,0.00092944768489336513
factory,34,52,0.0046019220115783238,4.951243718581427,0.00092944768489336513
child,35,46,0.0045934019331067902,4.828641396489095,0.00095128247387487761
household,35,46,0.0045934019331067902,4.828641396489095,0.00095128247387487761
modern,35,46,0.0045934019331067902,4.828641396489095,0.00095128247387487761
technologies,35,46,0.0045934019331067902,4.828641396489095,0.00095128247387487761
wonder,36,41,0.0045855298156745397,4.713572066704308,0.0009728354103389589
quiet,36,41,0.0045855298156745397,4.713572066704308,0.0009728354103389589
fighting,36,41,0.0045855298156745397,4.713572066704308,0.0009728354103389589
fundamental,36,41,0.0045855298156745397,4.713572066704308,0.0009728354103389589
slid,36,41,0.0045855298156745397,4.713572066704308,0.0009728354103389589
promised,36,41,0.0045855298156745397,4.713572066704308,0.0009728354103389589
handling,36,41,0.0045855298156745397,4.713572066704308,0.0009728354103389589
swiss,31,75,0.0045848802803233049,5.31748811353631,0.00086222670976018477
records,34,51,0.0045838739166333808,4.931825632724326,0.00092944768489336513
appeals,32,65,0.0045789310572870584,5.174387269895637,0.00088492237214772898
voice,33,57,0.0045757041628082303,5.04305126783455,0.00090732850407309153
agents,35,45,0.0045724937843502882,4.80666248977032,0.00095128247387487761
b,35,45,0.0045724937843502882,4.80666248977032,0.00095128247387487761
we,635,1657,0.004562520313110603,8.412764017426563,0.00054233309096268496
encourage,36,40,0.0045615079677728447,4.688879454113936,0.0009728354103389589
indicates,36,40,0.0045615079677728447,4.688879454113936,0.0009728354103389589
mich.,36,40,0.0045615079677728447,4.688879454113936,0.0009728354103389589
fresh,36,40,0.0045615079677728447,4.688879454113936,0.0009728354103389589
downturn,36,40,0.0045615079677728447,4.688879454113936,0.0009728354103389589
candidates,33,56,0.0045596448319959043,5.02535169073515,0.00090732850407309153
such,625,1164,0.0045575627004521436,8.059617628291383,0.00056548125613973264
pilots,28,115,0.0045521488782683675,5.74493212836325,0.00079237644180233161
commodities,35,44,0.0045511157504403085,4.7841896339182615,0.00095128247387487761
gap,35,44,0.0045511157504403085,4.7841896339182615,0.00095128247387487761
dean,35,44,0.0045511157504403085,4.7841896339182615,0.00095128247387487761
metal,35,44,0.0045511157504403085,4.7841896339182615,0.00095128247387487761
lenders,34,49,0.0045466910509932932,4.891820298110627,0.00092944768489336513
cold,34,49,0.0045466910509932932,4.891820298110627,0.00092944768489336513
institution,34,49,0.0045466910509932932,4.891820298110627,0.00092944768489336513
giants,33,55,0.004543296128352527,5.007333185232471,0.00090732850407309153
concept,36,39,0.0045368779076535651,4.663561646129646,0.0009728354103389589
exceed,36,39,0.0045368779076535651,4.663561646129646,0.0009728354103389589
represented,36,39,0.0045368779076535651,4.663561646129646,0.0009728354103389589
apply,36,39,0.0045368779076535651,4.663561646129646,0.0009728354103389589
supported,35,43,0.0045292462246703255,4.761200115693562,0.00095128247387487761
antitrust,33,54,0.004526647431813682,4.9889840465642745,0.00090732850407309153
applied,33,54,0.004526647431813682,4.9889840465642745,0.00090732850407309153
there,629,1257,0.0045248818893034691,8.136483208590247,0.00055612256220552859
york,626,1129,0.0045214126228055691,8.029087564149663,0.00056312907122771166
introduce,36,38,0.0045116080346796952,4.637586159726386,0.0009728354103389589
52,36,38,0.0045116080346796952,4.637586159726386,0.0009728354103389589
generate,36,38,0.0045116080346796952,4.637586159726386,0.0009728354103389589
risen,36,38,0.0045116080346796952,4.637586159726386,0.0009728354103389589
politicians,34,47,0.0045079584598005209,4.850147601710058,0.00092944768489336513
branches,34,47,0.0045079584598005209,4.850147601710058,0.00092944768489336513
roll,35,42,0.0045068620748824496,4.737669618283368,0.00095128247387487761
cheap,35,42,0.0045068620748824496,4.737669618283368,0.00095128247387487761
prison,34,46,0.0044879695671470547,4.828641396489095,0.00092944768489336513
600,36,37,0.0044856642195864995,4.610917912644224,0.0009728354103389589
divided,36,37,0.0044856642195864995,4.610917912644224,0.0009728354103389589
published,35,41,0.004483938496401994,4.713572066704308,0.00095128247387487761
profitability,35,41,0.004483938496401994,4.713572066704308,0.00095128247387487761
into,628,1122,0.0044803686174376143,8.022868086082642,0.00055844974258142911
membership,33,51,0.0044747859736890914,4.931825632724326,0.00090732850407309153
wife,33,51,0.0044747859736890914,4.931825632724326,0.00090732850407309153
taxpayers,33,51,0.0044747859736890914,4.931825632724326,0.00090732850407309153
moscow,30,76,0.0044737588770012082,5.330733340286331,0.00083923891731581312
lawrence,34,45,0.0044675413231808018,4.80666248977032,0.00092944768489336513
senators,32,57,0.0044627088907947627,5.04305126783455,0.00088492237214772898
circuit,31,65,0.0044614949107471,5.174387269895637,0.00086222670976018477
morris,31,65,0.0044614949107471,5.174387269895637,0.00086222670976018477
applications,35,40,0.0044604488468105909,4.688879454113936,0.00095128247387487761
announce,35,40,0.0044604488468105909,4.688879454113936,0.00095128247387487761
deep,35,40,0.0044604488468105909,4.688879454113936,0.00095128247387487761
gulf,29,87,0.0044599425736764186,5.465908118654584,0.00081595637483460287
handful,36,36,0.0044590095272893388,4.58351893845611,0.0009728354103389589
59,36,36,0.0044590095272893388,4.58351893845611,0.0009728354103389589
